Order Id,Order Date,Ship Mode,Segment,Category,Sub Category,Product Id,cost price,List Price,Quantity,Discount Percent,Customer ID
8028,20-08-2023,Second Class,Corporate,Technology,Accessories,TEC-AC-10001998,20,20,1,5,2862
8029,23-06-2022,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10001932,720,770,4,5,3115
8030,07-09-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002323,90,110,6,5,3482
8031,24-02-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004270,20,20,3,2,3282
8032,19-04-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004621,30,30,5,5,4998
8033,12-10-2023,First Class,Consumer,Office Supplies,Paper,OFF-PA-10001019,40,50,3,3,145
8034,30-04-2023,First Class,Consumer,Office Supplies,Binders,OFF-BI-10000201,0,0,2,4,2621
8035,23-05-2023,First Class,Consumer,Furniture,Furnishings,FUR-FU-10004587,70,80,9,5,4277
8036,07-11-2022,First Class,Consumer,Office Supplies,Labels,OFF-LA-10001613,0,0,2,4,4347
8037,07-05-2022,First Class,Consumer,Office Supplies,Binders,OFF-BI-10001308,30,40,6,4,3886
8038,19-11-2022,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10003278,40,40,3,5,4765
8039,27-06-2022,Second Class,Consumer,Furniture,Bookcases,FUR-BO-10003966,390,440,3,5,2784
8040,01-04-2023,Second Class,Corporate,Furniture,Chairs,FUR-CH-10004698,370,390,6,2,264
8041,19-05-2023,Second Class,Corporate,Office Supplies,Storage,OFF-ST-10000025,480,570,6,4,2291
8042,14-09-2023,Second Class,Corporate,Technology,Accessories,TEC-AC-10000682,20,30,2,3,518
8043,19-06-2023,Standard Class,Home Office,Technology,Accessories,TEC-AC-10001772,50,60,4,4,3852
8044,24-02-2022,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10001379,20,30,1,2,2538
8045,10-11-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10002794,280,300,9,4,3807
8046,31-10-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10001005,340,390,5,5,4982
8047,11-11-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10000201,0,0,3,2,700
8048,22-03-2023,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10003673,20,20,3,5,5003
8049,05-04-2022,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10000938,620,710,7,5,454
8050,14-09-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10003274,10,10,5,3,200
8051,16-04-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001095,20,20,1,4,5077
8052,28-11-2022,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10001492,30,40,6,2,3110
8053,21-08-2022,Second Class,Corporate,Office Supplies,Art,OFF-AR-10004999,20,20,3,3,3085
8054,04-09-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004094,0,0,1,5,2918
8055,18-02-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001490,720,890,5,3,1300
8056,12-04-2023,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10004695,290,310,2,2,2177
8057,12-10-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000736,600,730,9,5,135
8058,04-07-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001617,30,40,5,4,2216
8059,30-05-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10003589,30,40,3,2,3083
8060,16-06-2023,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10003981,0,0,2,4,4098
8061,01-01-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001970,60,60,5,2,3008
8062,24-11-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002437,20,20,2,4,3819
8063,01-02-2023,First Class,Consumer,Technology,Phones,TEC-PH-10000586,230,260,4,5,3508
8064,06-03-2022,First Class,Consumer,Technology,Phones,TEC-PH-10003811,330,360,3,5,698
8065,02-11-2022,First Class,Consumer,Office Supplies,Paper,OFF-PA-10004983,10,10,2,2,1434
8066,27-10-2023,First Class,Consumer,Office Supplies,Storage,OFF-ST-10003479,110,120,3,3,1234
8067,09-01-2022,First Class,Consumer,Office Supplies,Binders,OFF-BI-10004318,260,280,2,2,1
8068,24-10-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10002567,200,240,3,5,2200
8069,20-02-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001731,20,20,6,4,3854
8070,31-01-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10002743,420,450,5,3,4786
8071,23-09-2023,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002116,130,140,5,5,3243
8072,21-03-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10003199,280,310,4,4,2961
8073,09-06-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003158,10,10,4,5,3712
8074,12-12-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000301,10,10,5,2,154
8075,17-08-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000343,10,10,14,2,1945
8076,03-06-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10004708,20,20,2,5,1101
8077,17-02-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10000794,30,30,3,4,1351
8078,19-11-2022,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004519,140,170,1,3,207
8079,12-12-2022,Standard Class,Corporate,Technology,Accessories,TEC-AC-10001590,70,80,3,2,2002
8080,16-09-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10001524,120,130,8,5,2470
8081,22-08-2023,Standard Class,Corporate,Office Supplies,Labels,OFF-LA-10001474,130,150,6,3,2450
8082,26-11-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10001497,110,130,3,2,4384
8083,29-01-2023,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10003287,170,200,5,4,637
8084,31-05-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10002982,10,10,7,5,2620
8085,19-09-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10001809,660,720,10,2,510
8086,07-01-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10000246,50,60,5,5,3816
8087,10-04-2022,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10000252,20,30,3,3,1107
8088,30-07-2023,Second Class,Corporate,Office Supplies,Art,OFF-AR-10002375,10,10,4,3,1722
8089,26-02-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003719,40,40,2,4,598
8090,09-07-2022,First Class,Corporate,Office Supplies,Appliances,OFF-AP-10001492,60,80,9,2,1149
8091,12-06-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10000532,230,270,7,2,639
8092,22-06-2023,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10001613,10,10,2,3,2924
8093,02-03-2023,Second Class,Home Office,Office Supplies,Art,OFF-AR-10002818,100,110,5,2,4870
8094,01-07-2023,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10001940,20,20,3,2,4426
8095,13-03-2022,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10003883,20,30,4,5,4010
8096,12-03-2022,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10002787,10,10,2,5,298
8097,19-06-2022,Second Class,Consumer,Technology,Accessories,TEC-AC-10000991,180,230,5,3,4493
8098,17-10-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10003058,110,120,5,3,2781
8099,28-11-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004239,0,0,1,2,2023
8100,22-11-2022,First Class,Home Office,Technology,Accessories,TEC-AC-10003038,30,30,3,2,868
8101,21-01-2023,First Class,Home Office,Technology,Machines,TEC-MA-10000984,3190,3360,3,2,3881
8102,11-08-2023,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10004484,10,10,2,5,1797
8103,20-12-2023,Standard Class,Consumer,Technology,Machines,TEC-MA-10004002,2790,2970,7,5,1866
8104,22-06-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10002406,100,100,7,2,985
8105,16-11-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10003645,690,780,6,4,4714
8106,27-06-2022,First Class,Home Office,Furniture,Bookcases,FUR-BO-10001601,80,90,1,4,1587
8107,11-04-2023,First Class,Home Office,Office Supplies,Art,OFF-AR-10000937,170,180,6,2,2045
8108,26-10-2023,First Class,Home Office,Technology,Phones,TEC-PH-10000038,360,440,4,5,3544
8109,10-05-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10003396,200,220,4,4,238
8110,30-08-2023,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10002592,50,60,6,2,1089
8111,01-09-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10000422,110,130,2,5,2471
8112,19-07-2022,Second Class,Consumer,Furniture,Chairs,FUR-CH-10002647,210,250,5,3,209
8113,05-12-2023,Second Class,Consumer,Office Supplies,Appliances,OFF-AP-10004859,10,10,4,3,402
8114,25-07-2023,Second Class,Consumer,Furniture,Chairs,FUR-CH-10004477,70,90,2,2,2517
8115,23-01-2022,Second Class,Corporate,Office Supplies,Art,OFF-AR-10004817,20,20,5,5,2801
8116,29-03-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003374,140,150,3,5,1877
8117,18-09-2022,Same Day,Corporate,Office Supplies,Storage,OFF-ST-10003123,30,30,1,3,1625
8118,23-11-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000675,170,200,5,5,624
8119,02-02-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004997,440,530,4,5,3268
8120,08-03-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10001934,30,40,2,5,1943
8121,25-09-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004997,430,450,3,3,720
8122,18-04-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001890,30,30,11,4,1879
8123,03-10-2022,Standard Class,Consumer,Office Supplies,Envelopes,OFF-EN-10002500,30,30,3,5,3511
8124,01-12-2022,Standard Class,Consumer,Technology,Copiers,TEC-CO-10001766,980,1080,4,5,2732
8125,19-09-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10004860,130,160,2,2,3039
8126,23-06-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002049,0,0,3,3,3891
8127,17-02-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10003499,20,20,2,5,1797
8128,09-01-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10003470,550,670,3,5,619
8129,14-08-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000222,50,60,5,4,4848
8130,10-10-2022,First Class,Corporate,Technology,Accessories,TEC-AC-10000023,40,40,2,2,4793
8131,27-04-2022,First Class,Corporate,Office Supplies,Paper,OFF-PA-10003971,10,10,2,3,2683
8132,13-05-2023,First Class,Corporate,Office Supplies,Art,OFF-AR-10003481,10,10,4,3,4233
8133,22-08-2023,First Class,Corporate,Office Supplies,Storage,OFF-ST-10001490,450,540,3,4,1374
8134,29-11-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10003708,60,70,3,4,1216
8135,15-11-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001970,30,40,3,3,1099
8136,22-04-2022,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10002762,70,90,7,3,1122
8137,09-01-2023,Standard Class,Corporate,Furniture,Tables,FUR-TA-10002533,480,560,7,4,92
8138,24-05-2023,Standard Class,Home Office,Furniture,Furnishings,FUR-FU-10004091,60,60,9,3,2647
8139,07-10-2023,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10001545,10,10,8,5,2595
8140,26-10-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10001476,230,280,10,2,4751
8141,10-12-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10004971,20,20,4,5,4463
8142,07-05-2023,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10003223,10,10,3,5,2149
8143,06-08-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10004340,160,190,3,5,992
8144,18-03-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10001095,480,560,4,5,878
8145,28-12-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10001448,150,160,4,2,4379
8146,20-03-2023,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10001005,390,470,6,4,3146
8147,29-12-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003469,0,0,2,2,1013
8148,08-06-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10000249,40,50,4,2,1322
8149,10-09-2022,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10001613,20,20,7,4,2328
8150,28-10-2022,First Class,Corporate,Office Supplies,Binders,OFF-BI-10001758,10,10,2,5,1168
8151,22-11-2023,First Class,Corporate,Furniture,Bookcases,FUR-BO-10004409,130,140,2,2,1294
8152,09-04-2022,First Class,Consumer,Office Supplies,Storage,OFF-ST-10001558,30,30,2,3,3514
8153,24-07-2023,First Class,Consumer,Office Supplies,Paper,OFF-PA-10002986,20,20,3,2,2242
8154,25-10-2022,First Class,Consumer,Technology,Copiers,TEC-CO-10004722,13020,14000,4,4,1421
8155,23-06-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002842,220,240,2,2,3044
8156,13-07-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001125,60,60,2,3,1385
8157,16-12-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002622,220,240,2,4,2456
8158,23-08-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002842,500,600,5,3,3659
8159,21-10-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004285,20,20,3,3,3638
8160,20-04-2022,Standard Class,Home Office,Technology,Accessories,TEC-AC-10004469,160,200,5,2,10
8161,24-03-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10001545,220,230,2,4,2548
8162,08-11-2023,Second Class,Consumer,Office Supplies,Appliances,OFF-AP-10002578,240,290,6,3,2066
8163,12-04-2022,Second Class,Consumer,Technology,Phones,TEC-PH-10003012,290,310,2,5,1106
8164,04-08-2023,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004909,90,100,6,4,725
8165,31-01-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001524,100,120,7,5,4351
8166,28-06-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003355,10,10,3,2,2307
8167,04-02-2023,Standard Class,Consumer,Furniture,Bookcases,FUR-BO-10004357,460,510,3,2,1864
8168,16-05-2023,Standard Class,Corporate,Furniture,Tables,FUR-TA-10002774,800,860,7,4,1060
8169,05-02-2023,Standard Class,Home Office,Furniture,Tables,FUR-TA-10004575,1670,2040,7,2,436
8170,07-05-2022,Standard Class,Home Office,Furniture,Chairs,FUR-CH-10003312,400,450,2,2,505
8171,28-03-2022,Standard Class,Home Office,Technology,Accessories,TEC-AC-10001465,90,110,3,2,3241
8172,10-07-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10002240,240,260,7,4,520
8173,13-11-2023,Standard Class,Home Office,Office Supplies,Labels,OFF-LA-10004559,0,0,1,4,547
8174,21-01-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10003291,30,40,6,5,1413
8175,02-06-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10001505,20,20,4,2,999
8176,26-03-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003892,130,160,4,5,188
8177,21-12-2022,First Class,Home Office,Office Supplies,Storage,OFF-ST-10002370,110,130,6,4,952
8178,20-07-2022,First Class,Consumer,Technology,Accessories,TEC-AC-10000474,400,470,5,4,4521
8179,31-10-2022,Standard Class,Consumer,Technology,Copiers,TEC-CO-10002095,870,1000,2,3,5027
8180,06-02-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10003469,260,280,4,5,60
8181,14-01-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10002958,1150,1250,8,4,1020
8182,06-08-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10002923,100,110,5,2,1992
8183,24-07-2023,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10004973,20,20,3,4,2879
8184,29-06-2022,Standard Class,Corporate,Furniture,Furnishings,FUR-FU-10001918,0,0,1,4,2024
8185,17-08-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10003641,50,60,3,4,4887
8186,04-11-2022,Second Class,Consumer,Office Supplies,Envelopes,OFF-EN-10002621,10,10,1,4,4465
8187,10-02-2023,Second Class,Consumer,Furniture,Chairs,FUR-CH-10003817,150,170,4,4,2744
8188,02-12-2022,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000659,50,60,9,5,1772
8189,10-01-2022,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001870,20,20,3,2,2959
8190,27-04-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10000320,10,10,1,4,2537
8191,09-02-2023,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10004735,40,40,6,3,30
8192,02-06-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10004091,170,190,4,5,2219
8193,22-07-2022,First Class,Consumer,Office Supplies,Binders,OFF-BI-10000546,10,10,7,3,1716
8194,29-01-2023,First Class,Consumer,Office Supplies,Appliances,OFF-AP-10001293,80,100,3,5,3633
8195,02-12-2022,First Class,Consumer,Furniture,Furnishings,FUR-FU-10000576,280,340,2,4,4030
8196,03-09-2022,Second Class,Corporate,Office Supplies,Paper,OFF-PA-10004519,10,10,2,3,1812
8197,10-12-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10004568,80,90,4,5,2179
8198,12-08-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10001897,60,70,5,4,3784
8199,02-09-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10001800,20,20,3,2,2117
8200,11-03-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10001628,10,10,5,5,3749
8201,21-06-2023,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10004123,70,70,1,4,4682
8202,07-10-2022,Same Day,Corporate,Office Supplies,Storage,OFF-ST-10000885,60,70,5,2,583
8203,09-03-2023,Same Day,Corporate,Technology,Phones,TEC-PH-10004165,500,550,2,5,2001
8204,03-02-2023,Same Day,Corporate,Furniture,Furnishings,FUR-FU-10002240,10,10,3,4,2430
8205,21-07-2023,Same Day,Corporate,Technology,Machines,TEC-MA-10000045,4270,4640,4,3,2359
8206,14-06-2022,Same Day,Corporate,Furniture,Chairs,FUR-CH-10003746,490,580,2,5,1991
8207,31-10-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10000577,150,190,1,2,1510
8208,08-08-2023,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10004757,0,0,1,5,2801
8209,05-08-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000545,1110,1370,6,2,208
8210,17-04-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001522,260,290,4,3,4101
8211,25-07-2023,Standard Class,Corporate,Office Supplies,Appliances,OFF-AP-10001271,60,80,2,3,4533
8212,29-09-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002030,40,40,5,5,817
8213,21-12-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001272,290,310,3,5,1772
8214,29-03-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001116,10,10,4,2,3608
8215,13-05-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004665,10,10,1,3,2901
8216,23-09-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10004506,0,0,1,2,330
8217,05-09-2023,Standard Class,Corporate,Office Supplies,Binders,OFF-BI-10001982,0,0,2,2,4853
8218,03-09-2023,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10002676,0,0,3,2,1093
8219,26-01-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10000758,30,30,3,2,985
8220,21-11-2022,Standard Class,Consumer,Office Supplies,Labels,OFF-LA-10002271,0,0,2,2,2311
8221,05-12-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10002609,0,0,3,5,1803
8222,01-07-2023,Standard Class,Consumer,Office Supplies,Fasteners,OFF-FA-10000254,20,20,4,4,1519
8223,15-06-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000321,10,10,2,5,3212
8224,24-07-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10000241,170,190,6,3,2319
8225,31-07-2023,Standard Class,Corporate,Office Supplies,Paper,OFF-PA-10004782,10,10,2,3,3158
8226,18-09-2023,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10004243,150,190,10,4,1362
8227,26-05-2023,Second Class,Consumer,Office Supplies,Paper,OFF-PA-10001033,40,40,1,2,4307
8228,23-01-2023,Second Class,Home Office,Furniture,Furnishings,FUR-FU-10000723,70,80,2,4,4916
8229,09-10-2022,Second Class,Home Office,Office Supplies,Storage,OFF-ST-10003455,20,30,2,4,4959
8230,31-08-2022,Second Class,Home Office,Technology,Accessories,TEC-AC-10001109,80,90,3,2,3093
8231,16-03-2022,Second Class,Consumer,Office Supplies,Art,OFF-AR-10004344,40,40,3,3,2962
8232,05-08-2023,Second Class,Consumer,Furniture,Bookcases,FUR-BO-10004695,1160,1270,7,5,3435
8233,31-03-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10000675,160,170,5,3,3688
8234,11-07-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10002301,40,40,2,5,4966
8235,01-12-2022,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10001212,0,0,2,2,3602
8236,02-07-2022,Standard Class,Consumer,Furniture,Tables,FUR-TA-10001889,870,930,4,5,225
8237,10-10-2022,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002024,2600,2800,5,2,4709
8238,20-04-2023,Same Day,Consumer,Office Supplies,Storage,OFF-ST-10000617,0,0,2,2,3485
8239,15-07-2022,Same Day,Consumer,Office Supplies,Paper,OFF-PA-10000380,10,10,1,5,2115
8240,17-11-2023,Same Day,Consumer,Office Supplies,Art,OFF-AR-10003251,0,0,2,3,2161
8241,30-04-2023,Same Day,Consumer,Furniture,Furnishings,FUR-FU-10000175,30,40,4,5,3481
8242,04-05-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004716,20,20,2,5,4399
8243,04-10-2023,Standard Class,Consumer,Technology,Accessories,TEC-AC-10002842,310,360,3,5,3047
8244,14-10-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10003691,760,810,8,2,1136
8245,28-06-2022,Standard Class,Consumer,Furniture,Furnishings,FUR-FU-10002878,80,90,3,3,3492
8246,30-04-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10000991,300,340,3,3,4215
8247,14-07-2022,Same Day,Home Office,Office Supplies,Appliances,OFF-AP-10002439,70,70,5,4,1305
8248,07-05-2023,Same Day,Home Office,Office Supplies,Art,OFF-AR-10004602,40,40,2,2,918
8249,30-12-2023,Second Class,Home Office,Technology,Phones,TEC-PH-10001795,610,740,2,5,2722
8250,16-04-2022,Second Class,Consumer,Office Supplies,Binders,OFF-BI-10002854,10,10,2,4,219
8251,21-01-2022,Second Class,Consumer,Furniture,Furnishings,FUR-FU-10000023,0,0,2,2,2856
8252,17-02-2022,Second Class,Consumer,Office Supplies,Appliances,OFF-AP-10000828,150,180,5,2,883
8253,09-07-2023,Second Class,Consumer,Office Supplies,Storage,OFF-ST-10000777,50,60,2,2,821
8254,25-10-2022,Standard Class,Consumer,Technology,Copiers,TEC-CO-10000971,280,300,1,5,3771
8255,16-06-2022,Standard Class,Consumer,Office Supplies,Paper,OFF-PA-10003134,180,190,4,5,2445
8256,27-02-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10002538,190,240,8,4,837
8257,31-08-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10001228,50,50,3,4,2324
8258,22-08-2022,Standard Class,Consumer,Technology,Accessories,TEC-AC-10000397,160,170,5,5,3177
8259,02-05-2022,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10004308,90,100,6,3,3630
8260,18-10-2022,Same Day,Home Office,Office Supplies,Paper,OFF-PA-10000357,300,370,9,3,4379
8261,09-02-2022,Same Day,Home Office,Office Supplies,Binders,OFF-BI-10000773,10,10,1,3,3333
8262,25-09-2022,Same Day,Home Office,Office Supplies,Storage,OFF-ST-10001837,160,170,4,2,4128
8263,10-12-2023,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10002552,20,20,3,3,885
8264,17-02-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10000014,10,10,4,4,2710
8265,09-04-2023,Standard Class,Consumer,Office Supplies,Appliances,OFF-AP-10004136,110,120,3,2,2955
8266,12-10-2023,Standard Class,Consumer,Office Supplies,Binders,OFF-BI-10003429,40,40,7,5,943
8267,10-10-2023,Standard Class,Consumer,Technology,Phones,TEC-PH-10000376,20,20,2,4,4227
8268,05-05-2023,Standard Class,Consumer,Furniture,Tables,FUR-TA-10003469,70,70,1,3,528
8269,05-05-2023,Standard Class,Consumer,Office Supplies,Supplies,OFF-SU-10004231,30,30,4,3,4953
8270,22-08-2022,Standard Class,Consumer,Technology,Phones,TEC-PH-10002584,1880,2000,4,4,1507
8271,19-06-2022,Standard Class,Consumer,Office Supplies,Art,OFF-AR-10003602,10,10,2,5,3116
8272,27-07-2023,Standard Class,Consumer,Furniture,Chairs,FUR-CH-10002331,2410,2560,8,3,2540
8273,28-05-2023,Standard Class,Corporate,Furniture,Chairs,FUR-CH-10001802,330,390,4,2,2136
8274,06-10-2023,Second Class,Home Office,Office Supplies,Art,OFF-AR-10000634,0,0,1,3,49
8275,09-04-2023,Standard Class,Corporate,Office Supplies,Storage,OFF-ST-10002615,890,1090,7,3,475
8276,23-07-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10004040,30,40,9,3,174
8277,07-10-2022,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10003727,0,0,3,4,3061
8278,07-09-2023,Standard Class,Home Office,Office Supplies,Binders,OFF-BI-10002026,30,30,2,5,2582
8279,27-07-2022,Standard Class,Home Office,Office Supplies,Storage,OFF-ST-10001496,360,430,3,3,2386
8280,03-04-2022,Standard Class,Consumer,Office Supplies,Storage,OFF-ST-10003716,560,680,3,2,4777
8281,10-02-2022,First Class,Corporate,Office Supplies,Envelopes,OFF-EN-10002504,60,70,3,2,727
8282,01-05-2023,First Class,Corporate,Furniture,Chairs,FUR-CH-10001270,170,210,3,3,2491
8283,03-10-2022,Second Class,Home Office,Technology,Machines,TEC-MA-10004241,530,600,2,2,4972
8284,22-11-2022,Second Class,Home Office,Office Supplies,Art,OFF-AR-10001468,50,60,2,3,4443
8285,30-07-2023,Second Class,Home Office,Technology,Accessories,TEC-AC-10003198,580,640,8,4,4870
8286,05-07-2023,Second Class,Home Office,Furniture,Furnishings,FUR-FU-10003039,50,50,3,5,3259
8287,04-01-2022,Standard Class,Home Office,Office Supplies,Paper,OFF-PA-10000295,30,30,6,3,4556
8288,27-03-2022,Standard Class,Home Office,Office Supplies,Art,OFF-AR-10004344,40,50,5,2,1460
8289,02-03-2023,Standard Class,Home Office,Technology,Accessories,TEC-AC-10002473,140,160,7,5,2500
8290,25-07-2022,Standard Class,Home Office,Office Supplies,Appliances,OFF-AP-10002403,180,210,6,5,1011
